0
0
0
0
0
0
0
0
0
0
0
{'tb': (0.0, 0.0, 0.0), 'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (0.40940848388671874, 1.6543933471679686, 17.21191573486328), 'gyro': (2.9296875, 9.521484375, 201.171875)}
{'tb': (0.0, 0.0, 0.0), 'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.7254431030273437, 0.2825157958984375, 9.440337145996093), 'gyro': (-2.74658203125, -1.0986328125, 178.5888671875)}
{'tb': (0.0, 0.0, 0.0), 'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.86191259765625, -0.031124621582031248, 9.976638317871092), 'gyro': (-14.34326171875, -4.57763671875, 187.8662109375)}
{'tb': (0.0, 0.0, 0.0), 'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-2.750937707519531, 0.8595183959960937, 9.234435803222656), 'gyro': (3.173828125, -2.44140625, 31.982421875)}
{'tb': (0.0, 0.0, 0.0), 'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.8786720092773437, 0.7350199096679687, 7.237671618652343), 'gyro': (2.44140625, -1.64794921875, -55.84716796875)}
{'tb': (0.0, 0.0, 0.0), 'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-1.3742717529296875, -0.105344873046875, 12.04762275390625), 'gyro': (-9.09423828125, -5.615234375, -100.52490234375)}
{'tb': (0.0, 0.0, 0.0), 'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.19871873779296872, -0.9050082275390624, 7.417236743164062), 'gyro': (13.24462890625, -3.11279296875, -147.76611328125)}
{'tb': (0.0, 0.0, 0.0), 'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.469263525390625, 0.7829039428710937, 9.787496386718749), 'gyro': (1.708984375, -6.77490234375, -177.24609375)}
{'tb': (0.0, 0.0, 0.0), 'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (0.9217676391601562, -2.1356278808593747, 8.532934716796875), 'gyro': (-15.80810546875, 1.953125, -179.74853515625)}
{'tb': (0.0, 0.0, 0.0), 'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (0.4285620971679687, 0.8451531860351562, 9.627084875488281), 'gyro': (11.474609375, 0.54931640625, -196.533203125)}
{'tb': (0.0, 0.0, 0.0), 'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (0.0718260498046875, 1.254561669921875, 8.877699755859375), 'gyro': (-5.92041015625, 5.859375, -191.7724609375)}
{'tb': (0.0, 0.0, 0.0), 'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.33518823242187495, 1.867477294921875, 11.133037719726563), 'gyro': (6.9580078125, -2.74658203125, -183.349609375)}
{'tb': (0.0, 0.0, 0.0), 'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (0.076614453125, 0.04548983154296875, 7.501033801269531), 'gyro': (0.6103515625, 1.77001953125, 33.26416015625)}
{'tb': (0.0, 0.0, 0.0), 'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (1.5322890624999999, -0.4165910888671875, 10.35492218017578), 'gyro': (-4.45556640625, -0.06103515625, 70.25146484375)}
{'tb': (0.0, 0.0, 0.0), 'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (1.4628572143554686, 0.7350199096679687, 13.919888452148436), 'gyro': (-1.0986328125, 5.4931640625, 108.3984375)}
{'tb': (0.0, 0.0, 0.0), 'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (0.086191259765625, -0.06943184814453125, 13.989320300292968), 'gyro': (5.67626953125, 5.126953125, 134.3994140625)}
{'tb': (0.0, 0.0, 0.0), 'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (0.08858546142578125, 0.6200982299804687, 6.344634399414062), 'gyro': (-2.685546875, 3.84521484375, 150.69580078125)}
{'tb': (0.0, 0.0, 0.0), 'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (0.5386953735351562, 0.14604630126953125, 6.739677673339843), 'gyro': (-22.705078125, -4.45556640625, 153.6865234375)}
{'tb': (0.0, 0.0, 0.0), 'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-1.1252747802734375, 0.8690952026367187, 9.03332286376953), 'gyro': (-2.38037109375, 0.9765625, 160.400390625)}
{'tb': (0.0, 0.0, 0.0), 'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.06943184814453125, -1.5610194824218748, 8.963891015625), 'gyro': (-10.43701171875, 10.80322265625, 184.326171875)}
{'tb': (0.0, 0.0, 0.0), 'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (0.9313444458007812, 4.417302062988281, 6.411672045898437), 'gyro': (-7.50732421875, 0.3662109375, 183.89892578125)}
