0
0
0
0
0
0
0
0
0
0
0
0
{'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.12689268798828124, 0.3112462158203125, 9.251195214843749), 'tb': (0.0, 0.0, 0.0), 'gyro': (-0.6103515625, 0.54931640625, -0.30517578125)}
{'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (0.07900865478515624, 0.22505495605468748, 9.37808790283203), 'tb': (0.0, 0.0, 0.0), 'gyro': (-0.1220703125, 0.3662109375, -0.244140625)}
{'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.18914193115234373, -0.4213794921875, 9.188945971679686), 'tb': (0.0, 0.0, 0.0), 'gyro': (3.96728515625, -1.15966796875, 0.0)}
{'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.07900865478515624, 0.5674257934570313, 8.975862023925782), 'tb': (0.0, 0.0, 0.0), 'gyro': (2.62451171875, 1.953125, -0.42724609375)}
{'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.01915361328125, 0.38307226562499996, 9.5001921875), 'tb': (0.0, 0.0, 0.0), 'gyro': (-3.72314453125, -0.91552734375, 0.0)}
{'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.047884033203124995, 0.40222587890625, 9.141061938476563), 'tb': (0.0, 0.0, 0.0), 'gyro': (0.6103515625, 0.42724609375, -0.18310546875)}
{'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.06943184814453125, 0.24899697265624998, 9.832986218261718), 'tb': (0.0, 0.0, 0.0), 'gyro': (-1.15966796875, 0.48828125, -0.18310546875)}
{'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.076614453125, 0.39743747558593745, 9.414000927734374), 'tb': (0.0, 0.0, 0.0), 'gyro': (-0.79345703125, 0.67138671875, -0.244140625)}
{'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.1197100830078125, 0.047884033203124995, 9.457096557617186), 'tb': (0.0, 0.0, 0.0), 'gyro': (-0.18310546875, -0.1220703125, -0.48828125)}
{'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.016759411621093748, 0.3184288208007812, 9.0788126953125), 'tb': (0.0, 0.0, 0.0), 'gyro': (-0.18310546875, 0.732421875, 0.06103515625)}
{'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.07900865478515624, 0.2705447875976562, 9.332598071289063), 'tb': (0.0, 0.0, 0.0), 'gyro': (-0.3662109375, 0.54931640625, -0.42724609375)}
{'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.32082302246093747, 0.39743747558593745, 9.737218151855469), 'tb': (0.0, 0.0, 0.0), 'gyro': (-7.14111328125, -2.86865234375, -0.18310546875)}
{'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.21068974609375, 0.34237083740234375, 9.49300958251953), 'tb': (0.0, 0.0, 0.0), 'gyro': (2.197265625, 0.54931640625, 0.0)}
{'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.21787235107421873, 0.3016694091796875, 9.193734375), 'tb': (0.0, 0.0, 0.0), 'gyro': (-1.89208984375, 0.06103515625, -0.54931640625)}
{'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.047884033203124995, 0.40222587890625, 8.951920007324219), 'tb': (0.0, 0.0, 0.0), 'gyro': (0.0, 0.79345703125, -0.54931640625)}
{'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.05985504150390625, 0.258573779296875, 9.619902270507811), 'tb': (0.0, 0.0, 0.0), 'gyro': (-0.30517578125, 0.48828125, -0.18310546875)}
{'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.033518823242187495, 0.4477157104492187, 9.042899670410156), 'tb': (0.0, 0.0, 0.0), 'gyro': (-1.220703125, 0.6103515625, -0.06103515625)}
{'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.24181436767578124, 0.30406361083984373, 9.234435803222656), 'tb': (0.0, 0.0, 0.0), 'gyro': (-0.6103515625, 0.3662109375, -0.48828125)}
{'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (0.143652099609375, 0.26815058593749996, 9.488221179199218), 'tb': (0.0, 0.0, 0.0), 'gyro': (-0.8544921875, 0.06103515625, -0.42724609375)}
{'quat': (0.0, 0.0, 0.0, 0.0), 'accel': (-0.05027823486328125, 0.3758896606445312, 8.980650427246093), 'tb': (0.0, 0.0, 0.0), 'gyro': (-0.6103515625, 0.79345703125, -0.3662109375)}
